7 4 1 36 1 6 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 99 11 7 14 1 243 41 1 18 1 161 5 11 373 2 
35 7 4 1 36 1 6 1 5 55 4 61 | 3 6 216 2 
35 7 4 1 36 1 6 1 5 55 4 61 | 3 123 132 2 
29 9 8 1 18 43 249 172 175 1 5 224 | 3 114 5 361 5 1 37 85 46 22 4 61 1 312 
1 28 117 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 | 3 1774 2 
31 4 1 18 1 18 1 5 55 4 61 | 3 31 4 1 147 1 168 49 2 
90 84 1 13 1 36 1 6 1 18 1 5 55 4 61 | 3 984 1 202 16 1 27 1 13 6 1 44 195 2 
142 121 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 142 121 1 25 1 114 274 2 
21 5 121 8 1 12 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 21 5 121 8 27 1 34 6 1 247 1 7 4 2 
68 5 | 3 59 22 
134 6 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 103 79 19 1 4 8 1 185 11 91 1 87 1 327 432 118 5 1 29 9 8 2 
1 45 1 117 28 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 | 3 87 1 18 384 11 201 18 15 1 31 4 1 4 6 2 
149 1 18 43 330 | 3 217 11 1 41 22 78 2 
217 158 48 | 3 217 78 147 2 
34 6 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 34 6 1 7 1 13 1 81 125 1 15 1 6 29 17 4 1 25 1 258 9 48 2 
69 4 61 | 3 104 2 
131 5 1 12 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 131 5 1 62 8 1 31 4 1 2174 11 2 
7 4 1 36 1 6 1 18 1 5 55 4 61 | 3 7 4 1 282 1 2174 8 2 
42 1 13 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 42 1 75 18 11 1 47 1 157 23 8 1 33 1 13 1 36 1 127 1 12 1 75 48 102 
20 1 5 72 23 | 3 744 1 218 2 
29 9 8 | 3 568 155 344 2 
5 82 135 | 3 5 124 51 112 2 
22 4 5 | 3 174 12 
15 1 6 1 18 1 18 1 5 55 4 61 | 3 15 1 5 55 21 5 1 29 9 8 2 
42 1 7 4 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 42 1 57 8 1 19 1 59 48 175 1 217 4 5 2 
7 23 1 15 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 51 1 262 1 13 1 78 144 1 71 8 1 305 1 71 8 1 12 1 91 1 4 8 1 63 3176 11 2 
20 9 | 3 618 2 
25 10 | 3 25 78 2 
7 4 1 36 1 6 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 19 208 1 347 1 15 1 69 21 1 13 1 525 101 9 2 
7 4 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 99 1 53 16 6 1 217 4 75 1 127 1 6 12 1 5 162 6 8 2 
7 4 1 36 1 6 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 52 11 11 112 41 59 114 8 1 7 23 1 11 17 4 178 2 
19 5 109 18 48 | 3 183 82 53 4 8 2 
7 4 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 4 8 1 19 5 1 111 49 9 48 1 29 2 
19 5 26 1 12 1 4 8 1 4 8 1 4 8 1 4 8 1 4 8 1 4 8 1 4 8 1 4 8 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 37 6 8 1 87 1 255 1859 61 1 47 1 31 4 1 92 4 189 215 1 7 44 5 11 19 5 1 373 2 
4 1 18 1 18 43 330 | 3 162 16 1 6 34 4 1 314 76 2 
34 6 5 | 3 34 5 179 2 
20 22 4 5 | 3 63 6 9 6 11 2 
1 45 1 117 28 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 | 3 197 5 1 17 21 1 13 6 1 57 64 1 4 8 1 148 5 12 
39 16 1 113 1 4 8 1 5 224 | 3 39 16 1 128 31 133 5 2 
39 16 1 17 21 1 15 1 6 1 5 55 4 61 | 3 39 16 1 7 1 13 1 33 125 2 
33 1 13 1 36 1 6 1 18 1 18 1 5 55 4 61 | 3 33 1 13 1 36 1 6 1 92 4 49 215 1 585 2 
62 6 8 1 12 1 4 8 1 4 8 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 62 6 8 1 6 1 9 212 1 103 74 1 25 1 13 2 
67 64 1 4 8 1 4 8 1 4 8 1 4 8 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 67 64 1 5 239 1 19 84 1 101 22 84 83 14 1 2272 
106 238 1 18 1 10 22 4 61 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 39 16 8 1 12 1 34 12 1 15 82 53 16 2 
31 4 1 18 1 5 55 4 61 | 3 31 4 1 151 35 2 
7 4 1 36 1 6 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 36 1 82 1 19 5 165 48 1 19 8 1 37 4 8 2 
108 1 17 21 1 15 1 6 1 18 1 5 55 4 61 | 3 108 1 123 1 34 6 1 33 1 67 1 282 2 
7 23 1 15 1 6 1 18 1 18 1 5 55 4 61 | 3 7 23 1 245 46 427 1 15 1 63 64 8 2 
39 16 1 113 | 3 39 16 1 113 2 
152 20 | 3 152 22 
7 4 1 36 1 6 1 5 55 4 61 | 3 7 4 1 5221 1 11 112 42 
35 7 4 1 36 1 6 1 18 1 5 55 4 61 | 3 324 5 1 18 5 3811 2 
106 238 1 18 1 10 22 4 61 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 39 16 8 1 5 239 1 19 8 1 37 4 8 2 
42 | 3 199 2 
62 6 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 62 8 1 64 41 1 4 6 8 1 138 11 2 
108 1 7 4 1 6 1 18 1 5 55 4 61 | 3 108 1 12 5 1 14 1 59 381 2 
1 117 28 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 | 3 53 5 11 123 1 676 11 2 
39 16 1 113 1 17 21 1 15 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 39 16 1 113 1 154 1 12 1 19 6278 1 59 1 251 22 4 11 2 
67 64 1 18 43 249 172 175 1 5 224 | 3 67 122 77 1 6 1 29 5 4194 61 2 
14 26 1 6 1 4 8 1 4 8 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 14 26 1 101 22 14 1 15 1 102 1 13 1 5 31 51 112 2 
7 23 1 15 1 6 1 18 1 5 55 4 61 | 3 7 23 1 33 125 1 34 4 11 122 4 135 2 
7 4 1 113 1 75 | 3 87 252 1 108 2 
7 23 1 15 1 6 1 5 55 4 61 | 3 7 23 1 99 1 525 172 5 2 
42 26 1 12 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 42 26 1 13 6 1 6 11 22 5 2 
29 9 8 1 47 | 3 68 86 246 1 196 2 
91 | 3 9196 2 
20 22 4 5 10 | 3 222 241 2 
109 18 48 1 18 43 330 | 3 128 69 263 5 2 
18 43 | 3 72 23 2 
39 16 1 113 | 3 39 16 1 88 64 2 
12 1 18 1 5 55 4 61 | 3 12 1 141 23 2 
19 5 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 19 5 1 124 21 1 197 5 1 251 9 172 5 2 
13 1 36 1 6 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 13 1 19 11 1 14 1 137 101 22 273 22 4 61 5 1 93 1 148 241 2 
14 26 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 14 26 1 9 149 1 358 2 
100 16 1 17 21 1 15 1 6 1 5 55 4 61 | 3 1016 1 7 4 1 1112 
18 43 | 3 72 23 2 
34 6 | 3 34 6 2 
33 1 13 1 36 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 33 1 13 1 87 12 5 312 11 1 42 1 7 23 1 141 125 2 
34 6 1 4 8 | 3 67 8 351 44 78 2 
7 23 1 15 1 6 1 5 55 4 61 | 3 7 23 1 9 178 1 15 82 53 16 2 
7 4 1 36 1 6 1 5 55 4 61 | 3 7 4 1 111 94 1 14 2 
7 14 1 17 21 1 15 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 7 14 1 17 21 1 15 1 52 153 1 31 4 1 22 13111 4 61 2 
7 23 1 15 1 6 1 5 55 4 61 | 3 13 6 1 138 1 366 2 
173 | 3 173 2 
31 4 1 18 1 18 1 5 55 4 61 | 3 31 4 1 314 18 26 1 185 12 
1 28 117 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 | 3 95 18 78 2 
68 5 10 1 5 224 | 3 394 72 5 263 2 
7 23 1 15 1 6 1 5 55 4 61 | 3 17 21 1 19 5 2 
7 4 1 36 1 6 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 53 5 11 31 4 1 185 8 357 11 1 18 1 87 1 266 7198 12 
71 20 10 1 18 43 330 | 3 6 12 1 29 22 4 78 2 
31 4 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 31 4 1 75 1 106 8 1 41 53 344 1 122 76 1 93 1 12 1 39 4 34 4 2 
7 14 1 17 21 1 15 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 7 14 1 17 21 1 15 1 69 21 1 6 1 22 13111 4 61 2 
1 117 28 58 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 | 3 17 76 11 1 155 194 2 
137 101 22 273 22 4 61 1 18 43 249 172 175 1 5 224 1 5 224 | 3 137 101 22 273 22 4 61 5 1 93 1 13 6 1 114 274 1 47 1 83 4 48 2 
7 23 1 15 1 6 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 1 13 1 9 149 1 268 129 1 13 1 7 1 314 116 1 235 169 2 
91 | 3 137 114 2 
14 26 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 14 26 1 29 46 156 2 
34 6 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 34 6 1 7 1 13 1 81 16 125 2 
110 1 113 | 3 111 1016 2 
55 4 61 | 3 55 21 2 
42 26 | 3 57 43 2 
1 45 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 | 3 295 1 7 4 1 106 11 1 118 64 1 131 5 43 37 4 2 
42 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 42 1 4 8 1 19 5 2 
1 45 54 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 | 3 118 64 2 
152 20 1 17 21 1 15 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 152 53 16 1 42 1 52 1 7 4 1 33 1 25 1 13 1 15 37 4 2 
22 4 8 11 | 3 311 41 502 17 2 
33 1 13 1 36 1 6 1 18 1 5 55 4 61 | 3 33 1 13 1 36 1 71 31 3211 118 2 
55 21 1 6 1 4 8 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 15 37 4 1 4 8 1 83 4 2329 1 168 1 37 4 2 
69 4 5 1 18 43 330 1 5 55 4 61 | 3 191 22 196 1 168 49 2 
31 4 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 31 4 1 149 1 185 26 1 99 1 88 64 2 
20 9 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 63 244 1 2246 8 2 
29 9 8 1 12 1 4 8 1 4 8 1 4 8 1 4 8 1 4 8 1 4 8 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 29 9 8 1 262 1 13 6 1 151 149 1 15 1 19 1 47 17 14 1 25 48 61 2 
7 23 1 15 1 6 1 18 1 18 1 5 55 4 61 | 3 13 6 1 9 149 1 151 1 127 1 104 2 
39 16 1 113 1 7 4 1 6 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 39 16 1 128 31 5 224 5 1 7 1 22 211 15 1 414 106 232 2 
131 5 1 12 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 131 5 1 39 16 1 69 4 1 7 4 1 152 21 13 2 
7 4 1 36 1 6 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 65 1 15 1 94 1 6 1 253 146 329 1 236 47 2 
71 20 10 | 3 83 4 2329 2 
39 16 1 4 8 1 5 224 | 3 37 4 1 522 
12 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 19 5 1 4 8 1 27 8 1 253 18 1 207 16 2 
149 | 3 79 4 2 
152 20 | 3 152 22 
7 4 1 6 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 4 8 1 37 6 1 103 74 1 79 12 112 1 13 2 
7 4 1 36 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 311 1 15 1 71 5 41 13 1 103 74 2 
7 4 1 36 1 6 1 18 1 5 55 4 61 | 3 7 4 1 17 21 1 88 17 4 6 1 211 9 2 
34 6 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 34 6 1 19 84 1 5 291 11 1 13 6 1 165 51 11 199 11 2 
1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 | 3 362 
29 9 8 1 18 43 330 | 3 47 495 1 5 43 335 2 
42 1 18 43 330 | 3 34 4 269 1 91 2 
29 9 8 1 12 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 59 6 1 182 18 1 123 1 67 5 227 2 
 | 3 22 101 2 
42 1 17 21 1 15 1 6 1 18 1 18 1 5 55 4 61 | 3 42 1 72 23 1 33 1 13 1 36 1 19 146 2 
7 23 1 15 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 23 1 29 139 135 1 15 1 81 16 1 15 1 136 225 1 19 8 1 421 46 37 4 8 2 
20 9 | 3 64 6 2 
137 101 22 273 22 4 61 | 3 214 187 11 91 2 
7 4 1 36 1 6 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 74 41 37 6 8 1 103 1 18 43 63 6 118 5 2 
106 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 106 63 1 136 1 4 6 2 
104 26 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 104 26 1 6 1 151 1 7 4 19 6 2 
13 1 36 1 6 1 5 55 4 61 | 3 13 1 1016 1 42 1 7 4 1 347 2 
7 4 1 36 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 65 1 15 1 85 9 6 1 47 1 12 1 27 5 87 12 5 312 156 2 
126 26 1 12 1 12 1 18 1 18 1 18 1 5 55 4 61 | 3 126 26 1 69 4 41 14 1 161 5 11 72 23 1 232 
9 20 9 44 | 3 9 133 11 2 
7 4 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 99 1 53 16 6 1 217 4 75 1 127 1 6 12 1 5 162 6 8 2 
5 109 18 48 | 3 505 187 12 
31 4 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 31 4 1 147 1 106 203 1 181 1 85 163 11 1 376 2 
14 26 1 4 8 1 12 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 6 1 6 1 6 1 6 1 6 1 | 11 22 11 1 2246 8 1 25 1 6 1 49355 11 75 1 123 1 65 1 307 11 22 11 1 63 244 1 2246 8 1 25 46 1 27 19 311 1 192 4 8 11 1 75 2]
12 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 12 1 27 11 4 8 1 87 12 354 11 2 
109 18 48 | 3 109 42 
7 4 1 36 1 6 1 5 55 4 61 | 3 7 4 1 1112 
109 18 48 | 3 109 418 2 
42 1 13 1 6 1 18 1 18 1 5 55 4 61 | 3 42 1 4 8 1 13 6 1 118 64 1 5 92 308 2 
29 9 8 | 3 355 5 2 
7 14 1 17 21 1 15 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 14 1 17 21 1 15 1 257 11 1 19 5 1 79 4 1 18 43 249 172 175 1 69 51 2 
31 4 1 18 1 18 1 18 1 5 55 4 61 | 3 31 4 1 233 215 1 57 8 1 5 38434 2 
7 4 1 36 1 6 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 327 1 561 8 1 259 36 1 18 1 5 239 2 
13 1 36 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 13 1 311 1 15 1 14 1 75 189 39 4 11 22 4 26 1 18 1 12 1 82 135 2 
1 45 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 | 3 138 1 17 14 1 119 1 151 549 1 62 6 2 
42 1 17 21 1 15 1 6 1 5 55 4 61 | 3 42 1 19 84 1 69 4 557 1 18 2 
5 82 5 10 1 18 43 330 | 3 5 155 198 11 19 5 75 76 12 
33 1 13 1 36 1 6 1 18 1 18 1 5 55 4 61 | 3 39 4 1 7 1 13 1 144 116 1 25 1 103 74 2 
62 6 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 62 8 1 19156 1 57 8 1 18 1 31 4 1 31 16 78 2 
119 264 1 85 139 5 | 3 119 264 43 8 2 
7 14 1 17 21 1 15 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 14 1 17 21 1 15 1 21 5 109 18 48 1 63 244 1 143 16 318 11 1 65 1 15 1 13 83 5 1 2246 8 2 
20 22 4 5 1 18 43 330 | 3 25 169 126 1 25 162 2 
7 23 1 15 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 7 23 1 87 1 5544 27 5 263 1 68 242 
7 4 1 36 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 4 1 57 16 121 1 222 1 13 1 108 11 149 1 15 1 153 194 2 
142 121 1 17 21 1 15 1 6 1 18 1 5 55 4 61 | 3 142 121 1 7 51 1 81 16 1 68 5 11 232 
12 1 18 1 18 1 18 1 5 55 4 61 | 3 12 1 162 51 126 1 4 8 1 86 295 12 
81 16 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 151 1 79 4 1 83 41 9 65 2 
42 1 18 43 330 | 3 42 1 168 49 2 
1 28 117 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 | 3 168 2 
39 16 1 17 21 1 15 1 6 1 5 55 4 61 | 3 39 16 1 88 64 1 4 8 1 12 1 147 2 
134 6 1 4 8 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 201 1 27 1 87 1 4 69 51 2 
108 1 13 1 6 1 18 1 5 55 4 61 | 3 108 1 4 8 1 13 6 1 49 5 37 4 2 
39 16 1 113 1 17 21 1 15 1 6 1 18 1 18 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 39 16 1 113 1 154 1 7 4 1 36 1 15 1 34 14 1 25 1 31 4 1 296 288 179 5 1 22 43 2 
42 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 42 1 1911 1 134 11 1 7 4 1 41 112 2 
50 49 37 4 | 3 13 2 
42 1 13 1 6 1 18 1 18 1 5 55 4 61 | 3 42 1 7 1 13 6 1 5 15 2 
110 1 65 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 111 486 1 12 1 151 29 9 8 2 
34 6 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 34 6 1 4 8 1 12 1 19 61105 11 5 162 6 2 
91 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 408 1 122 76 2 
7 23 1 15 1 6 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 7 23 1 99 9 1 222 1 7 4 1 111 36 1 71 32 
19 5 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 369 1 79 4 1 6 1 75 2 
35 7 4 1 36 1 6 1 5 55 4 61 | 3 94 1 47 2 
12 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 12 1 276 1 4 8 1 109 18 417 1 29 22 4 6 8 2 
35 7 4 1 36 1 6 1 5 55 4 61 | 3 41 46 71 495 2 
7 4 1 6 1 5 55 4 61 | 3 7 4 1 5 177 2 
20 9 44 | 3 217 4 11 1 83 101 2 
9 339 26 | 3 9 4 134 11 2 
126 1 36 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 126 1 27 1 4 101 479 347 1 13 6 1 4 6 8 2 
31 4 1 18 1 5 55 4 61 | 3 31 4 1 234 12 
68 5 10 | 3 612 2 
13 1 36 1 6 1 18 1 18 1 5 55 4 61 | 3 13 1 111 311 1 6 1 324 118 43 2 
39 16 1 13 1 6 1 18 1 18 1 18 1 5 55 4 61 | 3 51 104 5 1 182 4 1 13 1 57 1 22 14 2 
99 9 | 3 99 9 2 
21 5 109 18 48 | 3 255 5 117 2 
34 6 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 | 3 34 6 1 4 8 1 12 1 19 61105 11 5 162 6 2 
42 1 17 21 1 15 1 6 1 5 55 4 61 | 3 42 1 154 1 13 1 59 1 106 178 2 
16 84 1 7 4 1 6 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 16 84 1 17 21 1 15 1 109 18 48 1 1526 1 164 1 27 2 
7 14 1 17 21 1 15 1 6 1 18 1 5 55 4 61 | 3 7 14 1 17 21 1 15 1 174 11 6 1 75 2 
5 10 22 4 5 | 3 5 4163 2 
42 1 13 1 6 1 18 1 18 1 18 1 18 1 18 1 5 55 4 61 | 3 42 1 7 1 13 6 1 5 258 46 265 1 9 322 4 6 105 26 2 
29 9 8 | 3 161 549 2 
33 1 13 1 36 1 6 1 5 55 4 61 | 3 51 142 121 2 
5 109 18 48 | 3 64 6 8 2 
7 23 1 15 1 6 1 5 55 4 61 | 3 13 6 1 15 1 75 18 11 2 
1 45 54 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 24 1 32 66 | 3 53 214 1 91 2 
42 1 12 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 6 1 | 3 57 8 1 14 1 18 43 22 5 129 2 
